Date,Banks,Sector,Balance on Flexible rate,Balance on Fixed rate,Fixed_share,Flexible_share,Flexible_share_binary
2013-09-01T00:00:00Z,Nedbank,Household sector,126364803,5546281,4.204560247567976,95.79543975243202,Yes
2013-10-01T00:00:00Z,Nedbank,Household sector,126364279,5711419,4.324352690530548,95.67564730946945,Yes
2013-11-01T00:00:00Z,Nedbank,Household sector,125744773,5621631,4.27935212415497,95.72064787584503,Yes
2013-12-01T00:00:00Z,Nedbank,Household sector,125824327,5679445,4.318845698205523,95.68115430179448,Yes
2013-01-01T00:00:00Z,Standard_Bank,Household sector,235353904,2659371,1.1173204519789914,98.88267954802102,Yes
2013-02-01T00:00:00Z,Standard_Bank,Household sector,236181411,2834303,1.185822870206768,98.81417712979324,Yes
2013-03-01T00:00:00Z,Standard_Bank,Household sector,235307803,3076608,1.2906078829122765,98.70939211708773,Yes
2013-04-01T00:00:00Z,Standard_Bank,Household sector,236322838,3197478,1.3349506436021903,98.6650493563978,Yes
2013-05-01T00:00:00Z,Standard_Bank,Household sector,237164359,3317426,1.3794915901842628,98.62050840981573,Yes
2013-06-01T00:00:00Z,Standard_Bank,Household sector,238357737,3495052,1.445115441691268,98.55488455830873,Yes
2013-07-01T00:00:00Z,Standard_Bank,Household sector,239232772,3533418,1.455481918631256,98.54451808136875,Yes
2013-08-01T00:00:00Z,Standard_Bank,Household sector,239697754,3681848,1.5128005674033438,98.48719943259667,Yes
2013-09-01T00:00:00Z,Standard_Bank,Household sector,241687595,3221084,1.3152183961598194,98.68478160384018,Yes
2013-10-01T00:00:00Z,Standard_Bank,Household sector,242440612,3013549,1.2277441081962346,98.77225589180377,Yes
2013-11-01T00:00:00Z,Standard_Bank,Household sector,243457756,2824357,1.1467974533741312,98.85320254662588,Yes
2013-12-01T00:00:00Z,Standard_Bank,Household sector,244631141,2745955,1.11002798739298,98.88997201260702,Yes
2013-01-01T00:00:00Z,Taiwan,Household sector,291623,7626,2.5483794432061595,97.45162055679384,Yes
2013-02-01T00:00:00Z,Taiwan,Household sector,301200,7648,2.4762990208775837,97.52370097912242,Yes
2013-03-01T00:00:00Z,Taiwan,Household sector,290668,9653,3.2142274433023332,96.78577255669767,Yes
2013-04-01T00:00:00Z,Taiwan,Household sector,292500,10108,3.3402950351610006,96.659704964839,Yes
2013-05-01T00:00:00Z,Taiwan,Household sector,300824,10141,3.2611387133600247,96.73886128663997,Yes
2013-06-01T00:00:00Z,Taiwan,Household sector,294494,9626,3.1651979481783505,96.83480205182164,Yes
2013-07-01T00:00:00Z,Taiwan,Household sector,299374,9226,2.9896305897602073,97.01036941023979,Yes
2013-08-01T00:00:00Z,Taiwan,Household sector,292413,11157,3.675264354185196,96.32473564581481,Yes
2013-09-01T00:00:00Z,Taiwan,Household sector,306248,12383,3.8863136355219674,96.11368636447804,Yes
2013-10-01T00:00:00Z,Taiwan,Household sector,320308,14456,4.318266002318051,95.68173399768195,Yes
2013-11-01T00:00:00Z,Taiwan,Household sector,326233,9137,2.724453588573814,97.27554641142618,Yes
2013-12-01T00:00:00Z,Taiwan,Household sector,349928,11949,3.3019506627942645,96.69804933720573,Yes
2013-01-01T00:00:00Z,Grindrod,Household sector,60067,0,0,100,Yes
2013-02-01T00:00:00Z,Grindrod,Household sector,59775,0,0,100,Yes
2013-03-01T00:00:00Z,Grindrod,Household sector,59937,0,0,100,Yes
2013-04-01T00:00:00Z,Grindrod,Household sector,57092,0,0,100,Yes
2013-05-01T00:00:00Z,Grindrod,Household sector,60168,0,0,100,Yes
2013-06-01T00:00:00Z,Grindrod,Household sector,59763,0,0,100,Yes
2013-07-01T00:00:00Z,Grindrod,Household sector,61902,0,0,100,Yes
2013-08-01T00:00:00Z,Grindrod,Household sector,61738,0,0,100,Yes
2013-09-01T00:00:00Z,Grindrod,Household sector,61207,0,0,100,Yes
2013-10-01T00:00:00Z,Grindrod,Household sector,64270,0,0,100,Yes
2013-11-01T00:00:00Z,Grindrod,Household sector,63024,0,0,100,Yes
2013-12-01T00:00:00Z,Grindrod,Household sector,79033,0,0,100,Yes
2014-01-01T00:00:00Z,Total Banks,Household sector,738362258.1834,15285480.0888,2.0281995569764772,97.97180044302353,Yes
2014-02-01T00:00:00Z,Total Banks,Household sector,744346224.9795,15099152.947,1.9881815579976196,98.01181844200238,Yes
2014-03-01T00:00:00Z,Total Banks,Household sector,741895180.1772,14675366.6179,1.9397221686815798,98.06027783131842,Yes
2014-04-01T00:00:00Z,Total Banks,Household sector,744357447.9061,14744222.4511,1.9423251228207694,98.05767487717924,Yes
2014-05-01T00:00:00Z,Total Banks,Household sector,744676584.5372,14622615.2645,1.9258041188926405,98.07419588110736,Yes
2014-06-01T00:00:00Z,Total Banks,Household sector,745492075.737,14577778.2954,1.9179524379319197,98.08204756206807,Yes
2014-07-01T00:00:00Z,Total Banks,Household sector,747404061.8878,14428486.3573,1.8939183407871418,98.10608165921285,Yes
2014-08-01T00:00:00Z,Total Banks,Household sector,752085317.7972,24618217.6758,3.1695771361215574,96.83042286387845,Yes
2014-09-01T00:00:00Z,Total Banks,Household sector,753835995.0697,13848872.7104,1.803978857945517,98.19602114205449,Yes
2014-10-01T00:00:00Z,Total Banks,Household sector,759381003.7708,13481115.3768,1.7443105364859264,98.25568946351409,Yes
2014-11-01T00:00:00Z,Total Banks,Household sector,760523305.526,13485412.231,1.742281698076913,98.25771830192309,Yes
2014-12-01T00:00:00Z,Total Banks,Household sector,762101671.27,13257133.5398,1.7098062803390812,98.2901937196609,Yes
2014-01-01T00:00:00Z,ABSA,Household sector,181169689,853989,0.4691636875945337,99.53083631240547,Yes
2014-02-01T00:00:00Z,ABSA,Household sector,181276665,888929,0.4879785367153361,99.51202146328467,Yes
2014-03-01T00:00:00Z,ABSA,Household sector,180733662,901309,0.49621997076763374,99.50378002923237,Yes
2014-04-01T00:00:00Z,ABSA,Household sector,180399706,901910,0.49746385051526515,99.50253614948473,Yes
2014-05-01T00:00:00Z,ABSA,Household sector,180170371,898489,0.4962139817967596,99.50378601820324,Yes
2014-06-01T00:00:00Z,ABSA,Household sector,179734076,888604,0.4919670110088058,99.50803298899119,Yes
2014-07-01T00:00:00Z,ABSA,Household sector,179264551,887897,0.49285869265567794,99.50714130734433,Yes
2014-08-01T00:00:00Z,ABSA,Household sector,180085188,890971,0.49231401800278013,99.50768598199721,Yes
2014-09-01T00:00:00Z,ABSA,Household sector,180287411,882412,0.48706345537468454,99.51293654462532,Yes
2014-10-01T00:00:00Z,ABSA,Household sector,180483084,864264,0.47657934319502704,99.52342065680497,Yes
2014-11-01T00:00:00Z,ABSA,Household sector,180135435,849574,0.4694167791543442,99.53058322084566,Yes
2014-12-01T00:00:00Z,ABSA,Household sector,179619340,825877,0.4576884961156937,99.5423115038843,Yes
2014-01-01T00:00:00Z,First_Rand,Household sector,150375392.1834,3979686.0888,2.5782670277824984,97.42173297221748,Yes
2014-02-01T00:00:00Z,First_Rand,Household sector,151588172.9795,4050720.947,2.602640538497364,97.39735946150265,Yes
2014-03-01T00:00:00Z,First_Rand,Household sector,152046638.1772,4110129.6179,2.6320534652030436,97.36794653479694,Yes
2014-04-01T00:00:00Z,First_Rand,Household sector,152627772.9061,4150699.4511,2.647493235961092,97.35250676403892,Yes
2014-05-01T00:00:00Z,First_Rand,Household sector,153579578.5372,4186127.2645,2.6533822691235933,97.34661773087642,Yes
2014-06-01T00:00:00Z,First_Rand,Household sector,154424705.737,4198965.2954,2.6471240187993965,97.3528759812006,Yes
2014-07-01T00:00:00Z,First_Rand,Household sector,155243975.8878,4223849.3573,2.648715721060344,97.35128427893964,Yes
2014-08-01T00:00:00Z,First_Rand,Household sector,155738861.7972,4244071.6758,2.6528277633540607,97.34717223664595,Yes
2014-09-01T00:00:00Z,First_Rand,Household sector,156461189.0697,4236068.7104,2.6360553807313165,97.3639446192687,Yes
2014-10-01T00:00:00Z,First_Rand,Household sector,158234293.7708,4249394.3768,2.6152744470816383,97.38472555291835,Yes
2014-11-01T00:00:00Z,First_Rand,Household sector,158877650.526,4262828.231,2.6129800914398085,97.38701990856019,Yes
2014-12-01T00:00:00Z,First_Rand,Household sector,159482367.27,4269252.5398,2.607151333683784,97.39284866631623,Yes
2014-01-01T00:00:00Z,Investec,Household sector,34141146,1420134,3.993483924088222,96.00651607591178,Yes
2014-02-01T00:00:00Z,Investec,Household sector,36998066,1475859,3.835998016838677,96.16400198316131,Yes
2014-03-01T00:00:00Z,Investec,Household sector,34097263,1015053,2.8908745296094964,97.1091254703905,Yes
2014-04-01T00:00:00Z,Investec,Household sector,36083214,1011950,2.7279836261136357,97.27201637388636,Yes
2014-05-01T00:00:00Z,Investec,Household sector,34680956,1010379,2.8308803803500204,97.16911961964998,Yes
2014-06-01T00:00:00Z,Investec,Household sector,35103744,1005885,2.785642023627548,97.21435797637245,Yes
2014-07-01T00:00:00Z,Investec,Household sector,35809356,968803,2.634180248119543,97.36581975188045,Yes
2014-08-01T00:00:00Z,Investec,Household sector,37240561,11562248,23.69176741445354,76.30823258554645,Yes
2014-09-01T00:00:00Z,Investec,Household sector,37142790,967451,2.538559123779878,97.46144087622012,Yes
2014-10-01T00:00:00Z,Investec,Household sector,39688179,583330,1.4484930276638008,98.5515069723362,Yes
2014-11-01T00:00:00Z,Investec,Household sector,40474331,562866,1.3715995271314463,98.62840047286855,Yes
2014-12-01T00:00:00Z,Investec,Household sector,41056493,542094,1.3031548403314757,98.69684515966853,Yes
2014-01-01T00:00:00Z,Nedbank,Household sector,126106549,5638696,4.2799996311062305,95.72000036889376,Yes
2014-02-01T00:00:00Z,Nedbank,Household sector,126658074,5618859,4.247799576665419,95.75220042333457,Yes
2014-03-01T00:00:00Z,Nedbank,Household sector,126461853,5598371,4.239256023070202,95.7607439769298,Yes
2014-04-01T00:00:00Z,Nedbank,Household sector,126258475,5651964,4.284698044254101,95.7153019557459,Yes
2014-05-01T00:00:00Z,Nedbank,Household sector,126576044,5538758,4.192382621895766,95.80761737810424,Yes
2014-06-01T00:00:00Z,Nedbank,Household sector,126521639,5489810,4.158586275346467,95.84141372465353,Yes
2014-07-01T00:00:00Z,Nedbank,Household sector,126884455,5475106,4.136539860539429,95.86346013946057,Yes
2014-08-01T00:00:00Z,Nedbank,Household sector,127341335,5049192,3.8138619993558907,96.1861380006441,Yes
2014-09-01T00:00:00Z,Nedbank,Household sector,127398511,5023748,3.793733801203316,96.20626619879668,Yes
2014-10-01T00:00:00Z,Nedbank,Household sector,127345188,5076080,3.8332815239316393,96.16671847606835,Yes
2014-11-01T00:00:00Z,Nedbank,Household sector,127390921,5107384,3.8546787447582815,96.14532125524173,Yes
2014-12-01T00:00:00Z,Nedbank,Household sector,127321924,5046871,3.812734715912463,96.18726528408754,Yes
2014-01-01T00:00:00Z,Standard_Bank,Household sector,244721535,2788780,1.1267328393970166,98.87326716060298,Yes
2014-02-01T00:00:00Z,Standard_Bank,Household sector,245950410,2550602,1.026395015244445,98.97360498475555,Yes
2014-03-01T00:00:00Z,Standard_Bank,Household sector,246660669,2438034,0.9787421494522996,99.02125785054771,Yes
2014-04-01T00:00:00Z,Standard_Bank,Household sector,247074590,2400690,0.9622957432896758,99.03770425671033,Yes
2014-05-01T00:00:00Z,Standard_Bank,Household sector,247741912,2360059,0.9436387048705025,99.0563612951295,Yes
2014-06-01T00:00:00Z,Standard_Bank,Household sector,247741912,2360059,0.9436387048705025,99.0563612951295,Yes
2014-07-01T00:00:00Z,Standard_Bank,Household sector,248222589,2232579,0.8914086372535943,99.1085913627464,Yes
2014-08-01T00:00:00Z,Standard_Bank,Household sector,249681938,2218021,0.8805166181071112,99.11948338189289,Yes
2014-09-01T00:00:00Z,Standard_Bank,Household sector,250541999,2085896,0.8256792069616856,99.17432079303832,Yes
2014-10-01T00:00:00Z,Standard_Bank,Household sector,251602401,2041583,0.8049010143288081,99.1950989856712,Yes
2014-11-01T00:00:00Z,Standard_Bank,Household sector,251602401,2041583,0.8049010143288081,99.1950989856712,Yes
2014-12-01T00:00:00Z,Standard_Bank,Household sector,252545471,1889493,0.7426231718687846,99.25737682813121,Yes
2014-01-01T00:00:00Z,Taiwan,Household sector,333085,8940,2.613844017250201,97.3861559827498,Yes
2014-02-01T00:00:00Z,Taiwan,Household sector,340102,7085,2.0406870072900194,97.95931299270998,Yes
2014-03-01T00:00:00Z,Taiwan,Household sector,340489,5607,1.620070731820073,98.37992926817992,Yes
2014-04-01T00:00:00Z,Taiwan,Household sector,352105,7264,2.0213207037891414,97.97867929621086,Yes
2014-05-01T00:00:00Z,Taiwan,Household sector,336029,5688,1.6645352733402201,98.33546472665978,Yes
2014-06-01T00:00:00Z,Taiwan,Household sector,343061,5614,1.610095361009536,98.38990463899047,Yes
2014-07-01T00:00:00Z,Taiwan,Household sector,345458,6788,1.927062337116674,98.07293766288333,Yes
2014-08-01T00:00:00Z,Taiwan,Household sector,354697,8645,2.379301044195276,97.62069895580471,Yes
2014-09-01T00:00:00Z,Taiwan,Household sector,346585,6716,1.9009286698877161,98.09907133011228,Yes
2014-10-01T00:00:00Z,Taiwan,Household sector,367498,9220,2.447454063782458,97.55254593621754,Yes
2014-11-01T00:00:00Z,Taiwan,Household sector,375901,8934,2.321514415268881,97.67848558473112,Yes
2014-12-01T00:00:00Z,Taiwan,Household sector,401765,14737,3.5382783275950658,96.46172167240493,Yes
2014-01-01T00:00:00Z,Grindrod,Household sector,60158,0,0,100,Yes
2014-02-01T00:00:00Z,Grindrod,Household sector,62337,0,0,100,Yes
2014-03-01T00:00:00Z,Grindrod,Household sector,68090,0,0,100,Yes
2014-04-01T00:00:00Z,Grindrod,Household sector,67714,0,0,100,Yes
2014-05-01T00:00:00Z,Grindrod,Household sector,67049,0,0,100,Yes
2014-06-01T00:00:00Z,Grindrod,Household sector,74367,0,0,100,Yes
2014-07-01T00:00:00Z,Grindrod,Household sector,75744,0,0,100,Yes
2014-08-01T00:00:00Z,Grindrod,Household sector,76568,0,0,100,Yes
2014-09-01T00:00:00Z,Grindrod,Household sector,81861,0,0,100,Yes
2014-10-01T00:00:00Z,Grindrod,Household sector,90242,0,0,100,Yes
2014-11-01T00:00:00Z,Grindrod,Household sector,88813,0,0,100,Yes
2014-12-01T00:00:00Z,Grindrod,Household sector,79390,0,0,100,Yes
2015-01-01T00:00:00Z,Total Banks,Household sector,763839701.9544,13012667.6093,1.6750502565382204,98.32494974346177,Yes
2015-02-01T00:00:00Z,Total Banks,Household sector,769027737.9499,12851797.626,1.6437055890628853,98.35629441093711,Yes
2015-03-01T00:00:00Z,Total Banks,Household sector,768960554.3688,12739956.5478,1.6297746221070633,98.37022537789294,Yes
2015-04-01T00:00:00Z,Total Banks,Household sector,772697791.4959,12669227.2396,1.613160081511751,98.38683991848825,Yes
2015-05-01T00:00:00Z,Total Banks,Household sector,774922650.9507,12593519.6744,1.5991442644795153,98.40085573552048,Yes
2015-06-01T00:00:00Z,Total Banks,Household sector,777208099.0188,12328154.3666,1.561442468757948,98.43855753124204,Yes
2015-07-01T00:00:00Z,Total Banks,Household sector,778993851.7203,12153513.1905,1.5361882917818073,98.46381170821819,Yes
2015-08-01T00:00:00Z,Total Banks,Household sector,782785443.6137,12050386.3302,1.5160849418490008,98.48391505815101,Yes
2015-09-01T00:00:00Z,Total Banks,Household sector,786414782.8719,12048303.1004,1.5089367701612166,98.49106322983879,Yes
2015-10-01T00:00:00Z,Total Banks,Household sector,788669310.5122,11978742.0343,1.4961307900769918,98.50386920992301,Yes
2015-11-01T00:00:00Z,Total Banks,Household sector,794704039.2097,12024047.8822,1.4904709622227716,98.50952903777723,Yes
2015-12-01T00:00:00Z,Total Banks,Household sector,795184013.3183,10421812.3108,1.2936614879443773,98.70633851205562,Yes
2015-01-01T00:00:00Z,ABSA,Household sector,179377625,804862,0.44669269106048026,99.55330730893952,Yes
2015-02-01T00:00:00Z,ABSA,Household sector,179379396,776763,0.43116094632101915,99.56883905367899,Yes
2015-03-01T00:00:00Z,ABSA,Household sector,179375575,741194,0.41150749267548764,99.58849250732452,Yes
2015-04-01T00:00:00Z,ABSA,Household sector,178978749,732175,0.4074181934538381,99.59258180654616,Yes
2015-05-01T00:00:00Z,ABSA,Household sector,179100352,720218,0.4005203631597875,99.59947963684021,Yes
2015-06-01T00:00:00Z,ABSA,Household sector,178215748,693933,0.3878677755844861,99.61213222441552,Yes
2015-07-01T00:00:00Z,ABSA,Household sector,177354323,673208,0.37814825393494894,99.62185174606505,Yes
2015-08-01T00:00:00Z,ABSA,Household sector,177417904,653521,0.36699936556356527,99.63300063443643,Yes
2015-09-01T00:00:00Z,ABSA,Household sector,178039642,625467,0.35007786551094316,99.64992213448906,Yes
2015-10-01T00:00:00Z,ABSA,Household sector,177659578,616917,0.3460450577065698,99.65395494229344,Yes
2015-11-01T00:00:00Z,ABSA,Household sector,178029931,605437,0.33892336482885066,99.66107663517116,Yes
2015-12-01T00:00:00Z,ABSA,Household sector,176650766,600239,0.3386378542677374,99.66136214573226,Yes
2015-01-01T00:00:00Z,First_Rand,Household sector,160203942.9544,4263091.6093,2.592064495240142,97.40793550475986,Yes
2015-02-01T00:00:00Z,First_Rand,Household sector,161852035.9499,4262138.626,2.565788643191654,97.43421135680835,Yes
2015-03-01T00:00:00Z,First_Rand,Household sector,162713998.3688,4290383.5478,2.5690245361002355,97.43097546389976,Yes
2015-04-01T00:00:00Z,First_Rand,Household sector,163445206.4959,4297929.2396,2.5622087131941074,97.43779128680589,Yes
2015-05-01T00:00:00Z,First_Rand,Household sector,164551016.9507,4328376.6744,2.5629987066442705,97.43700129335573,Yes
2015-06-01T00:00:00Z,First_Rand,Household sector,165403864.0188,4372551.3666,2.57547631493698,97.42452368506301,Yes
2015-07-01T00:00:00Z,First_Rand,Household sector,166348775.7203,4414662.1905,2.585250241217352,97.41474975878265,Yes
2015-08-01T00:00:00Z,First_Rand,Household sector,167322025.6137,4469941.3302,2.60195014337294,97.39804985662707,Yes
2015-09-01T00:00:00Z,First_Rand,Household sector,167928681.8719,4530208.1004,2.626833618799027,97.37316638120097,Yes
2015-10-01T00:00:00Z,First_Rand,Household sector,168839451.5122,4556295.0343,2.6276855834396877,97.37231441656031,Yes
2015-11-01T00:00:00Z,First_Rand,Household sector,169669314.2097,4559971.8822,2.617224683911504,97.3827753160885,Yes
2015-12-01T00:00:00Z,First_Rand,Household sector,169979903.3183,4578442.3108,2.622872194565955,97.37712780543404,Yes
2015-01-01T00:00:00Z,Investec,Household sector,41554022,358575,0.8555303790886544,99.14446962091135,Yes
2015-02-01T00:00:00Z,Investec,Household sector,42561542,357362,0.832644747871474,99.16735525212853,Yes
2015-03-01T00:00:00Z,Investec,Household sector,41292307,380856,0.9139119101662622,99.08608808983374,Yes
2015-04-01T00:00:00Z,Investec,Household sector,43974473,448483,1.0095748693535838,98.99042513064641,Yes
2015-05-01T00:00:00Z,Investec,Household sector,44700436,446924,0.9899227773229707,99.01007722267703,Yes
2015-06-01T00:00:00Z,Investec,Household sector,46259179,429721,0.9203922131384548,99.07960778686154,Yes
2015-07-01T00:00:00Z,Investec,Household sector,46910296,426473,0.9009339019314986,99.0990660980685,Yes
2015-08-01T00:00:00Z,Investec,Household sector,48363750,424752,0.8705985684905841,99.12940143150941,Yes
2015-09-01T00:00:00Z,Investec,Household sector,49237860,422885,0.8515478372303918,99.1484521627696,Yes
2015-10-01T00:00:00Z,Investec,Household sector,50381843,420890,0.8284790505266714,99.17152094947332,Yes
2015-11-01T00:00:00Z,Investec,Household sector,51449105,477779,0.9200994999045196,99.07990050009549,Yes
2015-12-01T00:00:00Z,Investec,Household sector,52180955,486958,0.9245819176468982,99.07541808235311,Yes
2015-01-01T00:00:00Z,Nedbank,Household sector,127610949,5016292,3.78224862568015,96.21775137431985,Yes
2015-02-01T00:00:00Z,Nedbank,Household sector,128707739,5134559,3.8362752857097537,96.16372471429024,Yes
2015-03-01T00:00:00Z,Nedbank,Household sector,128695093,5151808,3.849030468027048,96.15096953197295,Yes
2015-04-01T00:00:00Z,Nedbank,Household sector,128878129,5141019,3.836033191316811,96.16396680868318,Yes
2015-05-01T00:00:00Z,Nedbank,Household sector,128382621,5147134,3.8546719418454707,96.14532805815453,Yes
2015-06-01T00:00:00Z,Nedbank,Household sector,128835044,5113528,3.8175308057782056,96.1824691942218,Yes
2015-07-01T00:00:00Z,Nedbank,Household sector,129118441,5084216,3.788461505646643,96.21153849435335,Yes
2015-08-01T00:00:00Z,Nedbank,Household sector,129821476,5039002,3.7364556871880583,96.26354431281194,Yes
2015-09-01T00:00:00Z,Nedbank,Household sector,130401117,5020189,3.7070894885624575,96.29291051143754,Yes
2015-10-01T00:00:00Z,Nedbank,Household sector,130917005,4963947,3.6531588327405893,96.34684116725941,Yes
2015-11-01T00:00:00Z,Nedbank,Household sector,131630363,4966396,3.6358080794581666,96.36419192054183,Yes
2015-12-01T00:00:00Z,Nedbank,Household sector,131407818,3365806,2.4973773800131696,97.50262261998684,Yes
2015-01-01T00:00:00Z,Standard_Bank,Household sector,253034187,1887736,0.740515361638787,99.25948463836122,Yes
2015-02-01T00:00:00Z,Standard_Bank,Household sector,254464318,1628053,0.6357288167713516,99.36427118322865,Yes
2015-03-01T00:00:00Z,Standard_Bank,Household sector,254811301,1484861,0.579353583921401,99.4206464160786,Yes
2015-04-01T00:00:00Z,Standard_Bank,Household sector,255341188,1357878,0.5289766032884592,99.47102339671154,Yes
2015-05-01T00:00:00Z,Standard_Bank,Household sector,256052926,1252394,0.4867345921957618,99.51326540780424,Yes
2015-06-01T00:00:00Z,Standard_Bank,Household sector,256334691,1023439,0.39767113632664336,99.60232886367336,Yes
2015-07-01T00:00:00Z,Standard_Bank,Household sector,257047509,858396,0.3328330152037426,99.66716698479627,Yes
2015-08-01T00:00:00Z,Standard_Bank,Household sector,257626921,760217,0.2942162701612493,99.70578372983874,Yes
2015-09-01T00:00:00Z,Standard_Bank,Household sector,258515125,750046,0.2892968604718603,99.71070313952815,Yes
2015-10-01T00:00:00Z,Standard_Bank,Household sector,258536991,728180,0.28086302421238063,99.71913697578762,Yes
2015-11-01T00:00:00Z,Standard_Bank,Household sector,261539689,716639,0.2732589926295315,99.72674100737046,Yes
2015-12-01T00:00:00Z,Standard_Bank,Household sector,262553761,693476,0.26343144486640896,99.73656855513359,Yes
2015-01-01T00:00:00Z,Taiwan,Household sector,377527,8305,2.152491239710548,97.84750876028944,Yes
2015-02-01T00:00:00Z,Taiwan,Household sector,375679,8486,2.20894667655825,97.79105332344174,Yes
2015-03-01T00:00:00Z,Taiwan,Household sector,383225,6377,1.6367985790627357,98.36320142093726,Yes
2015-04-01T00:00:00Z,Taiwan,Household sector,384064,11100,2.808960330394469,97.19103966960553,Yes
2015-05-01T00:00:00Z,Taiwan,Household sector,381841,8900,2.277723607197607,97.7222763928024,Yes
2015-06-01T00:00:00Z,Taiwan,Household sector,387549,8961,2.259968222743437,97.74003177725656,Yes
2015-07-01T00:00:00Z,Taiwan,Household sector,398457,9378,2.299459340174335,97.70054065982566,Yes
2015-08-01T00:00:00Z,Taiwan,Household sector,385380,11095,2.7984109969102717,97.20158900308972,Yes
2015-09-01T00:00:00Z,Taiwan,Household sector,380280,10118,2.591714096895988,97.408285903104,Yes
2015-10-01T00:00:00Z,Taiwan,Household sector,378886,9880,2.5413745029143495,97.45862549708565,Yes
2015-11-01T00:00:00Z,Taiwan,Household sector,403373,2417,0.5956282806377683,99.40437171936223,Yes
2015-12-01T00:00:00Z,Taiwan,Household sector,361412,0,0,100,Yes
2015-01-01T00:00:00Z,Grindrod,Household sector,89387,0,0,100,Yes
2015-02-01T00:00:00Z,Grindrod,Household sector,86469,0,0,100,Yes
2015-03-01T00:00:00Z,Grindrod,Household sector,68261,0,0,100,Yes
2015-04-01T00:00:00Z,Grindrod,Household sector,68210,0,0,100,Yes
2015-05-01T00:00:00Z,Grindrod,Household sector,69722,0,0,100,Yes
2015-06-01T00:00:00Z,Grindrod,Household sector,57455,0,0,100,Yes
2015-07-01T00:00:00Z,Grindrod,Household sector,54935,0,0,100,Yes
2015-08-01T00:00:00Z,Grindrod,Household sector,56097,0,0,100,Yes
2015-09-01T00:00:00Z,Grindrod,Household sector,54584,0,0,100,Yes
2015-10-01T00:00:00Z,Grindrod,Household sector,58513,0,0,100,Yes
2015-11-01T00:00:00Z,Grindrod,Household sector,58464,0,0,100,Yes
2015-12-01T00:00:00Z,Grindrod,Household sector,60663,0,0,100,Yes
2016-01-01T00:00:00Z,Total Banks,Household sector,788320697.999,19850059.6095,2.4561714739889053,97.54382852601108,Yes
2016-02-01T00:00:00Z,Total Banks,Household sector,804256433.9789,10567581.5205,1.2969158148858932,98.70308418511411,Yes
2016-03-01T00:00:00Z,Total Banks,Household sector,804365749.772,10749992.4439,1.3188301841252683,98.68116981587474,Yes
2016-04-01T00:00:00Z,Total Banks,Household sector,804878266.694,10858505.1066,1.3311285554323729,98.66887144456761,Yes
2016-05-01T00:00:00Z,Total Banks,Household sector,807042292.8371,10941587.8944,1.3376287909995543,98.66237120900044,Yes
2016-06-01T00:00:00Z,Total Banks,Household sector,809049324.92,10975351.966,1.3384172788163295,98.66158272118368,Yes
2016-07-01T00:00:00Z,Total Banks,Household sector,813104774.7189,11012391.8998,1.33626532074112,98.66373467925888,Yes
2016-08-01T00:00:00Z,Total Banks,Household sector,817175984.4056,11300493.8212,1.3640090115034536,98.63599098849654,Yes
2016-09-01T00:00:00Z,Total Banks,Household sector,818934064.4049,11321146.5715,1.3635742867769611,98.63642571322305,Yes
2016-10-01T00:00:00Z,Total Banks,Household sector,817457289.718,11283653.4368,1.3615416892335597,98.63845831076644,Yes
2016-11-01T00:00:00Z,Total Banks,Household sector,822199315.7465,11282114.1362,1.3536131378221334,98.64638686217788,Yes
2016-12-01T00:00:00Z,Total Banks,Household sector,824399810.4254,11311652.0351,1.353535585331839,98.64646441466817,Yes
2016-01-01T00:00:00Z,ABSA,Household sector,177259325,589457,0.33143718690184787,99.66856281309815,Yes
2016-02-01T00:00:00Z,ABSA,Household sector,178090463,569711,0.3188796849598949,99.6811203150401,Yes
2016-03-01T00:00:00Z,ABSA,Household sector,177774903,553841,0.3105730391955208,99.68942696080448,Yes
2016-04-01T00:00:00Z,ABSA,Household sector,177287736,538978,0.3030916940859628,99.69690830591404,Yes
2016-05-01T00:00:00Z,ABSA,Household sector,177084852,524205,0.29514542155358664,99.70485457844642,Yes
2016-06-01T00:00:00Z,ABSA,Household sector,177333121,512194,0.2879997148083434,99.71200028519166,Yes
2016-07-01T00:00:00Z,ABSA,Household sector,178044818,493852,0.2766078631592808,99.72339213684072,Yes
2016-08-01T00:00:00Z,ABSA,Household sector,178804002,478424,0.26685493423655476,99.73314506576344,Yes
2016-09-01T00:00:00Z,ABSA,Household sector,178316190,465631,0.2604465025557604,99.73955349744425,Yes
2016-10-01T00:00:00Z,ABSA,Household sector,174883588,459812,0.2622351340284265,99.73776486597158,Yes
2016-11-01T00:00:00Z,ABSA,Household sector,177623818,446707,0.25085959621896997,99.74914040378103,Yes
2016-12-01T00:00:00Z,ABSA,Household sector,176987939,438190,0.24697038844825386,99.75302961155175,Yes
2016-01-01T00:00:00Z,First_Rand,Household sector,161170864.999,13977413.6095,7.980331705539053,92.01966829446096,Yes
2016-02-01T00:00:00Z,First_Rand,Household sector,171701980.9789,4695667.5205,2.6619785243429543,97.33802147565704,Yes
2016-03-01T00:00:00Z,First_Rand,Household sector,171673094.772,4791651.4439,2.715359042897747,97.28464095710227,Yes
2016-04-01T00:00:00Z,First_Rand,Household sector,172050520.694,4904574.1066,2.7716489949761933,97.22835100502381,Yes
2016-05-01T00:00:00Z,First_Rand,Household sector,172360956.8371,4957306.8944,2.7957113892714878,97.20428861072851,Yes
